idx,caption,commenter,owner,comment,label,role
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,baroldthebutler,techimmortal  ,Fuck Drake  (created at:2013-03-25 09:44:42),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,_burrbaby_,techimmortal  ,"I'm sorry you have to endure all of this ignorance Tech. True fans know. Now, I shall take my happy nigger self else where ___¢___  (created at:2013-03-25 09:51:18)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,papadaboop,techimmortal  ,Why didnt you answer my question @_burrbaby_ ?  (created at:2013-03-25 10:06:00),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,_burrbaby_,techimmortal  ,@marcuspap You can't even use the correct form of woman. The fuck would i explain the true meaning of his lyrics that obviously have already gone far over your head. Go google it or some shit.  (created at:2013-03-25 10:08:14),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,nataliezito,techimmortal  ,"@marcuspap he didn't. Look through his interviews about the song, listen to his explanations and think outside the box. He's speaking if a bigger issue, the rape of a nation.  (created at:2013-03-25 10:14:38)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,papadaboop,techimmortal  ,Get a dick up ya @_burrbaby_  (created at:2013-03-25 10:15:15),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,el_afr0,techimmortal  ,Such an amazing song @techimmortal this is just one of many crimes. Why do you think people will resort to #dancewithdevil ?????  (created at:2013-03-25 10:22:25),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,leiss,techimmortal  ,"""We live in a society that teaches don't get raped instead of DONT rape"" and Marcus pap shut ya face you wally. Get your facts right before you preach you ignorant little fuck wit . @techimmortal hope to see you soon felipeeeee:)))  (created at:2013-03-25 10:36:39)",1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,idasem,techimmortal  ,__¥_¥ @techimmortal  (created at:2013-03-25 10:51:27),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,shaney_domaille,techimmortal  ,@al_kydah messed  (created at:2013-03-25 10:52:17),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,yo_itstara,techimmortal  ,"@leiss true. It's always the woman's fault. Why was she drinking? Why was she walking in a dark ally late at night? Why was she wearing ""that shirt""? Her clothes were provocative, etc. it's so sick. @dre_starrgram that just goes to show our country's so called priorities. It's disgusting.  (created at:2013-03-25 10:52:59)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,leiss,techimmortal  ,"@tarabek exactooooo! We should wear what we want, walk where ever we want at whatever time of the night, dance however we like, drink and act a fool as much as we please without the shadow of an inferior mind around us. ""Ni putas, ni Santas SOLO MUJERES""  (created at:2013-03-25 11:01:17)",1,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,jimmypop555,techimmortal  ,I just watched your discussion you did for info wars with alex. That was one of the most intense and intectual discussions ive seen in a long time you are definitely a god send in the hip hop world friend and hopefully one day this revolution can help to educate more people into not being sheep. Thank you from the bottom of my heart tech for doing what you do i can only hope to one day meet you and have a discussion of my own.  (created at:2013-03-25 11:31:56),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,yo_itstara,techimmortal  ,@leiss preach !  (created at:2013-03-25 11:37:52),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,reverend_dyslow,techimmortal  ,#GoGetMeMyRapingShoes  (created at:2013-03-25 11:42:19),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,miffylasnob,techimmortal  ,____  (created at:2013-03-25 12:04:36),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,wavey_crockett_354,techimmortal  ,Preach  (created at:2013-03-25 12:26:24),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,hollywoodcheetah,techimmortal  ,"""If it's a legitimate rape the body has ways of shutting all that down."" Lmao how stupid can someone be? Fuckin' politicians-  (created at:2013-03-25 12:44:48)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,jj626diaz,techimmortal  ,"I got 2 little girls tech and this is the shit that's scares me, America acts all outraged at those gang rapes in India but it happens in our own backyard and be like oh she wanted it, like the L Armstrong said ""what a wonderful world""  (created at:2013-03-25 13:51:03)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,strangeeyesinthelense,techimmortal  ,@wrekonize so don't dance with the devil dance on the corpses of rotting angels  (created at:2013-03-25 13:59:23),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,raymzter1,techimmortal  ,Hypocritical bastards!!  (created at:2013-03-25 14:56:29),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,cgthelegend,techimmortal  ,"I just don't like when women start protesting rape and acting like every guy is a potential rapist. Men don't go and rape people, rape is a crime. Preformed by criminals. Not men.  (created at:2013-03-25 15:18:27)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,fuzywuzy21,techimmortal  ,This is sad :/ no woman or man should have to go through this! The laws on rape should be changed! Charges for marijuana are worse then rapist! Really ?  (created at:2013-03-25 15:21:54),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,techimmortal,techimmortal  ,This is still a rape culture ...  (created at:2013-03-25 16:01:52),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,cherrypoppah,techimmortal  ,"What's good, you think you could sign a photo or sometimes  (created at:2013-03-25 16:18:31)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,cherrypoppah,techimmortal  ,Something*  (created at:2013-03-25 16:18:39),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,barryksido,techimmortal  ,@marcuspap lol- is this what is called trolling?  (created at:2013-03-25 16:19:17),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,barryksido,techimmortal  ,@techimmortal the proof that we still live in a rape culture is easily observed with a quick examination of the lives of women in the military and as military contractors.  (created at:2013-03-25 16:28:24),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,barryksido,techimmortal  ,... And @marcuspap said we are all illusional- lol- he probably meant that we are all delusional. Then he called that girl a nigger and told her to get a dick in her... Does anybody else think its impossible for a person to really be that stupid and maybe he was jut trying to get a reaction from us all--- or is he really daft (with no pretense)??  (created at:2013-03-25 16:31:03),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,bby_broseph,techimmortal  ,@barryksido trolling at its max ha  (created at:2013-03-25 16:32:35),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,barryksido,techimmortal  ,@techimmortal this is a really good post- @indybh had a great question- where do these figures come from? I'm curious.  (created at:2013-03-25 16:34:03),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,marty9chunk,techimmortal  ,When men stop looking at women as a piece of ass (rape or no rape context ) this kind of thing will be able to stop. You don't have to commit rape in order for this attitude to exist it occurs because of the sex sells mentality of our society and as a result most men don't truly value the women for what they are and some feel a sense of entitlement when it comes to sex. When people can begin referring to women as beautiful instead of sexy or hot then this will possibly begin to change. Such savage acts should not be ever tolerated. Its all about how its viewed in the mental. Peace.  (created at:2013-03-25 16:54:56),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,barryksido,techimmortal  ,@marty9chunk I agree with a lot of what you are saying but from my little understanding- I thought rape was about power not sex... Normal people like us think its about sexual frustration or sexual desire but it was explained to me that is actually about power and control... That is not to say I disagree with what you are saying about how we view and address the beautiful and amazing women in our lives.  (created at:2013-03-25 17:14:48),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,smartyhottie,techimmortal  ,"@barryksido yes, it's definitely based on power. @marty9chunk brings out the all important role of objecting women as being objects. This is done in order to make rape (or lynch, or any hateful act, looking back at history) happen. Like you said, it's all about power. ""We have to these women in their place,"" is a typical mentality of those who view women less than men. Sometimes even less than human, such as sex objects.  (created at:2013-03-25 18:23:57)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,smartyhottie,techimmortal  ,@barryksido I'm essentially connecting what you said with @marty9chunk statement. Yours is the underlying issue and marty points out the outcome.  (created at:2013-03-25 18:26:28),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,elliott_gm,techimmortal  ,"Should try and write dance with the devil from the perspective of the victim, looking into the devils eyes. William had it easy at the end of it in a sense, end it when you know it's that bad. What about all the young women that go around and don't report this shit from fear of judgment or lack of understanding or whatever else it is. Imagine the image of that man looking back at you while doing such an act, stained to your memories and you have no possible thoughts to understand it. Constantly trying to put broken thought together  (created at:2013-03-25 23:06:42)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,elliott_gm,techimmortal  ,@techimmortal I want copyright on that shit. Burn ya brain with a blowtorch sorta shit  (created at:2013-03-25 23:09:38),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,karina1325,techimmortal  ,"I meant this is true we need to educate ourself n general we live in a fucked up, corrupted ass world were we could only do so much .. We can educate our children n keep them safe n close but u can't keep them strapped to my chest for ever... Ass a over protected mother things gotta change ..  (created at:2013-03-25 23:12:00)",0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,jazzybelle02,techimmortal  ,@marcuspap you sir are the true definition of the word idiot.  (created at:2013-03-27 22:52:22),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,kali_shane,techimmortal  ,@marcuspap he was raised in a world of violence and he made mistakes and know he fights the people and circumstances that create that world that's his way of repent  (created at:2013-03-30 04:20:09),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,cherwestcoast,techimmortal  ,This is why I carry a knife with me anytime I go anywhere alone.  (created at:2013-03-31 06:31:06),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,dalai_mama_,techimmortal  ,Fucked up. I saw this happening too. Major injustice  (created at:2013-04-01 21:17:48),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,bella.nova,techimmortal  ,Sad  (created at:2013-04-24 01:09:46),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,pinay_jeezy,techimmortal  ,Damn.  (created at:2013-05-02 14:10:34),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,karmensmalls,techimmortal  ,BS!!  (created at:2013-05-05 05:33:14),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,misstechnique,techimmortal  ,Sad fact! Live what you've wrote underneath it though :) love x  (created at:2013-05-14 17:54:20),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,misstechnique,techimmortal  ,*love  (created at:2013-05-14 17:54:31),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,caalldaycoochikilla,techimmortal  ,@techimmortal sad this happens everywhere in the world and in America yet politicians haven't done anything to stop this from happening again to other women rapist I believe should get the death penalty or spend life in jail because usually once they get out they find a new victim and repeat this all over again. What's your take @techimmortal ?  (created at:2013-05-15 19:16:29),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,hazelnluck,techimmortal  ,We live in a fuck up society! @techimmortal  (created at:2013-05-27 06:03:25),0,other
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,listennatalie,techimmortal  ,#slutwalk  (created at:2013-08-25 05:00:58),1,bully
209, #DancewithDevil Is the ugly truth that we all still live in. Protect your daughters and educate your sons. One day our civilization will look back on this time and we will see it the way we look at the dark ages...,shilaasaadat,techimmortal  ,Love it.  (created at:2014-08-29 20:15:14),0,other
211, :),lupe_morena_,jennijwowwmtv  ,@debi_xxoo fully aware its a different. Thats the scary part. We are never agree. Our foundations are different. I live for christ and if you dont we will never agree. Period. I will so my best to spread his word. peace and love. Ill pray for all of us. I let good take the lead.  (created at:2013-03-29 22:16:18),0,other
211, :),lupe_morena_,jennijwowwmtv  ,*world * going to*do  (created at:2013-03-29 22:17:16),0,other
211, :),lilmiss_blueyes,jennijwowwmtv  ,"@debi_xxoo I didn't mean ""you"" personally. Sorry I just realized by excessive use of you. I meant same sex marriages.  (created at:2013-03-29 22:18:30)",0,other
211, :),_dubsxo_,jennijwowwmtv  ,@lupere2002 do not judge my stance as me not being a believer. I am very much so a believer. I just believe in treating everyone equally as well. Sorry that I treat others as I would like to be treated. And @blueeyes_27 did you ever think that most of these couples don't care about the money aspect. They just want to be able to be married just like straight people are able to be.  (created at:2013-03-29 22:28:21),0,other
211, :),_dubsxo_,jennijwowwmtv  ,"@blueeyes_27 the constitution also says, Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof . That's what the constitution is based off of. The FIRST Amendment. If we are the land of the free that means RELIGION too and we do not make laws and keep things from being legal because of a religion not everyone believes in.  (created at:2013-03-29 22:33:41)",0,other
211, :),lilmiss_blueyes,jennijwowwmtv  ,"@debi_xxoo I understand that, I don't hate gays or are against them other than I can not support that because of what I believe marriage was designed for. I only mentioned the money part like taxes and etc because the case before the Supreme Court is about this lady who her spouse which in NY is legal bit not recognized left her everything and she was stuck with a hefty fine because even though she was married by the state of NY it still was not recognized. Her argument was that why can't they have the same rights traditional marriages have financial or otherwise. A traditional marriage couple would of paid much less because they are legally recognized. So I was saying even though it may change the law or tweak it should I say they will have common law privileges which are still very different from those who are legally recognized as married. That's all I meant by that.  (created at:2013-03-29 22:37:47)",0,other
211, :),_dubsxo_,jennijwowwmtv  ,@blueeyes_27 got ya __¥  (created at:2013-03-29 22:44:21),0,other
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,@n2pieces __¥__¥couldn't have said better myself  (created at:2013-03-29 23:09:13),0,other
211, :),kpink1112,jennijwowwmtv  ,"@n2pieces Your opinion I live by it HeH. It's all about having a relationship with the father and being obedient. The bible is basic instructions before leaving earth!!! The father, the son, and the Holy Ghost!! The devil is a lie and a deceiver. He doesn't want you to believe and wants you to sin and then wants to kill you so you won't be saved!!! Watch ya mouth with me!!! Respect!!!!  (created at:2013-03-30 00:05:18)",0,other
211, :),n2pieces,jennijwowwmtv  ,"I'm not going to have a relationship with some imaginary creature I'm not 5 there is no devil floating around making u ""commit sins"" take responsibility for your own actions  (created at:2013-03-30 00:15:04)",0,other
211, :),n2pieces,jennijwowwmtv  ,Omg u people r so creepy  (created at:2013-03-30 00:15:18),1,bully
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,@niallersnerd the bible cannot be accepted as fact. not ever.  (created at:2013-03-30 00:36:50),0,other
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,"I share your view @n2pieces but I also think that @kpink2hot4u is a nice young woman. She is what Christians should aspire to be, she isn't full of hate just teachings from what she has dedicated her life to. Even though we don't believe in it, we must respect her faith.  (created at:2013-03-30 00:38:25)",0,other
211, :),_dubsxo_,jennijwowwmtv  ,@niallersnerd no it has not been proven fact. I'm a Christian and even I know that. It all lies in faith. If it had been proven fact then religion would be very different.  (created at:2013-03-30 00:55:37),0,other
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,@niallersnerd as a religious person you have to understand that the bible is not fact. I'm a scientists but I also have to accept that science is not yet able to explain everything.  (created at:2013-03-30 01:03:41),0,other
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,scientist*  (created at:2013-03-30 01:03:51),0,other
211, :),kpink1112,jennijwowwmtv  ,"@n2pieces yes Satan aka Lucifer and his demons tempt us all everyday. If not, innocent babies wouldn't be killed by monsters. You have your free agency to believe and except what you please. I wasn't always good but I thank god I'm better now than I ever have been. We are all here for a purpose. Hope you find yours. Peace!!  (created at:2013-03-30 01:15:03)",0,other
211, :),n2pieces,jennijwowwmtv  ,Its a very scary sad world u live in I do t have demons following me around u r nuts  (created at:2013-03-30 01:17:11),0,other
211, :),kpink1112,jennijwowwmtv  ,"@hide_ya_kids_hide_ya_wife Thank you, it took me a long lifetime of struggles and ups and downs. I would be good then bad when I was stressed. I learned I can't walk with God and run with the devil. You know the bible and that's all that matters. He will never give up on you, even if you don't believe.  (created at:2013-03-30 01:17:39)",0,other
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,"@kpink2hot4u you are welcome, that is one thing I like about religion...it changes people for the better. I may not believe in god but I do have the upmost respect for some of its teachings x  (created at:2013-03-30 01:20:44)",0,other
211, :),pdmscheerleader,jennijwowwmtv  ,____ Thanks at least some people agree with me  (created at:2013-03-30 01:46:17),0,other
211, :),kpink1112,jennijwowwmtv  ,If you don't believe in God then I would expect you to believe in demons either. If you read the bible then you would know that satan and his followers were cast out of heaven. I have seen good and evil so I believe and that does not make me nuts. I'm well educated. I'm done with you. What's understood does not have to be explained.  (created at:2013-03-30 02:53:56),0,other
211, :),kpink1112,jennijwowwmtv  ,^wouldn't would not  (created at:2013-03-30 08:40:21),0,other
211, :),reneexparrott,jennijwowwmtv  ,I'M A CHRISTIAN & I SUPPORT GAY RIGHTS.  (created at:2013-03-30 18:58:30),0,other
211, :),ashleysol1,jennijwowwmtv  ,So true  (created at:2013-03-30 21:05:38),0,other
211, :),jaysupremejr,jennijwowwmtv  ,@kpink1112 i agree with every word that you have written. Thank you for showing them that true christians are respectful and not full of hate. _________¥_¥  (created at:2013-03-31 01:15:25),0,other
211, :),mrs_tanchezcollective,jennijwowwmtv  ,Right on!  (created at:2013-03-31 01:30:14),0,other
211, :),kpink1112,jennijwowwmtv  ,@ayy_its_jonathan ;)  (created at:2013-03-31 01:59:53),0,other
211, :),reneexparrott,jennijwowwmtv  ,"@backinthesaddle honestly, you don't know me so don't say I'm not a true christian. I'm tired of people labeling people ""gay, fat, skinny, "" etc. we are human ok. I'm not gay/les but I think humans should love who they want to love. you have an opinion & I have mine so don't you dare say I'm not a true Christian.  (created at:2013-03-31 16:27:42)",0,other
211, :),jadahallieee,jennijwowwmtv  ,True dat @backinthesaddle  (created at:2013-03-31 21:30:37),0,other
211, :),kpink1112,jennijwowwmtv  ,It's not any Christians place to judge anyone. Only God can. Why let the devil feed you with hate and anger over something you can not control. Let Go and Let God!!!  (created at:2013-04-01 00:22:07),0,other
211, :),hannahberrr,jennijwowwmtv  ,"@backinthesaddle the BIGGEST point the bible makes, the most important commandment, Jesus says it himself, is to love your neighbor as yourself. All through the bible it says to just love as Jesus does. Gay, fat, skinny, straight. Just love.  (created at:2013-04-01 00:24:19)",0,other
211, :),hide_ya_kids_hide_ya_wife,jennijwowwmtv  ,"@renee15_ don't listen to people who say you're not a true Christian, I don't believe in god but if he is real only he can tell you that you're not a true Christian lol. I have so much respect for Christians like you, a believer or not you are right. Love is love!  (created at:2013-04-01 00:27:48)",0,other
211, :),kpink1112,jennijwowwmtv  ,I'm watching Jesus be crucified as we speak on the last series of The Bible. :(. He says Father forgive them for they do not know what they do. Happy Easter! Glory be to God and Jesus!  (created at:2013-04-01 01:01:15),0,other
211, :),reneexparrott,jennijwowwmtv  ,@hide_ya_kids_hide_ya_wife Thank you so much!  (created at:2013-04-01 01:43:52),0,other
211, :),reneexparrott,jennijwowwmtv  ,@backinthesaddle yes I know that. but honestly you should not disrespect me like that. so I may believe in Jesus.. But I do believe in gay rights.  (created at:2013-04-01 01:44:46),0,other
211, :),kpink1112,jennijwowwmtv  ,"so that you may become blameless and pure, __children of God without fault in a warped and crooked generation.__¥ Then you will shine among them like stars in the sky as you hold firmly to the word of life. And then I will be able to boast on the day of Christ that I did not run or labor in vain. (Philippians 2:15, 16 NIV)  (created at:2013-04-01 02:15:03)",0,other
211, :),kpink1112,jennijwowwmtv  ,"so that you may become blameless and pure, __children of God without fault in a warped and crooked generation.__¥ Then you will shine among them like stars in the sky as you hold firmly to the word of life. And then I will be able to boast on the day of Christ that I did not run or labor in vain. (Philippians 2:15, 16 NIV)  (created at:2013-04-01 02:16:46)",0,other
211, :),kpink1112,jennijwowwmtv  ,"Brothers and sisters, if someone is caught in a sin, you who live by the Spirit should restore that person gently. But watch yourselves, or you also may be tempted. Carry each other__¥_s burdens, and in this way you will fulfill the law of Christ. If anyone thinks they are something when they are not, they deceive themselves. Each one should test their own actions. Then they can take pride in themselves alone, without comparing themselves to someone else, for each one should carry their own load. Nevertheless, the one who receives instruction in the word should share all good things with their instructor. Do not be deceived: God cannot be mocked. A man reaps what he sows. Whoever sows to please their flesh, from the flesh will reap destruction; whoever sows to please the Spirit, from the Spirit will reap eternal life. Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up. Therefore, as we have opportunity, let us do good to all people, especially to those who belong to the family of believers. (Galatians 6:1-10 NIV)  (created at:2013-04-01 02:16:53)",0,other
211, :),kpink1112,jennijwowwmtv  ,I have no greater joy than to hear that my children are walking in the truth. (3 John 1:4 NIV)  (created at:2013-04-01 02:17:57),0,other
211, :),kpink1112,jennijwowwmtv  ,"Those who consider themselves religious and yet do not keep a tight rein on their tongues deceive themselves, and their religion is worthless. Religion that God our Father accepts as pure and faultless is this: to look after orphans and widows in their distress and to keep oneself from being polluted by the world. (James 1:26, 27 NIV)  (created at:2013-04-01 02:20:24)",0,other
211, :),kpink1112,jennijwowwmtv  ,"Finally, all of you, be like-minded, be sympathetic, love one another, be compassionate and humble. (1 Peter 3:8 NIV)  (created at:2013-04-01 02:21:49)",0,other
211, :),kpink1112,jennijwowwmtv  ,"Here is a trustworthy saying that deserves full acceptance: Christ Jesus came into the world to save sinners___of whom I am the worst. But for that very reason I was shown mercy so that in me, the worst of sinners, Christ Jesus might display his immense patience as an example for those who would believe in him and receive eternal life. (1 Timothy 1:15, 16 NIV)  (created at:2013-04-01 02:22:58)",0,other
211, :),kpink1112,jennijwowwmtv  ,"keep your tongue from evil and your lips from telling lies. Turn from evil and do good; seek peace and pursue it. The eyes of the Lord are on the righteous, and his ears are attentive to their cry; but the face of the Lord is against those who do evil, to blot out their name from the earth. (Psalm 34:13-16 NIV)  (created at:2013-04-01 02:26:51)",0,other
211, :),kpink1112,jennijwowwmtv  ,"When Jesus spoke again to the people, he said, __I am the light of the world. Whoever follows me will never walk in darkness, but will have the light of life.__¥ (John 8:12 NIV)  (created at:2013-04-01 02:28:51)",0,other
211, :),kpink1112,jennijwowwmtv  ,"When Jesus spoke again to the people, he said, __I am the light of the world. Whoever follows me will never walk in darkness, but will have the light of life.__¥ (John 8:12 NIV)  (created at:2013-04-01 02:29:36)",0,other
211, :),kpink1112,jennijwowwmtv  ,"Do not let any unwholesome talk come out of your mouths, but only what is helpful for building others up according to their needs, that it may benefit those who listen. (Ephesians 4:29 NIV)  (created at:2013-04-01 02:29:41)",0,other
211, :),kpink1112,jennijwowwmtv  ,"Fools give full vent to their rage, but the wise bring calm in the end. (Proverbs 29:11 NIV)  (created at:2013-04-01 02:30:28)",0,other
211, :),hannahberrr,jennijwowwmtv  ,"@kpink1112 ohh girl, PREACH IT  (created at:2013-04-01 04:23:50)",0,other
211, :),__steffmeow,jennijwowwmtv  ,^^ fuck you Jesus freaks. Nothing in life irritates me more hah  (created at:2013-04-02 00:35:59),1,bully
211, :),kpink1112,jennijwowwmtv  ,Good I'm glad I irritate you!! It's my job!!! ^^^Grow up and learn some respect. I'd rather be a Jesus Freak than just a FREAK!!!  (created at:2013-04-02 18:52:31),0,other
211, :),worldwithgod,jennijwowwmtv  ,@kpink1112 #amen! :)  (created at:2013-04-02 22:16:50),0,other
211, :),taylorarobinson,jennijwowwmtv  ,"@whyy_mei Wow you're screwed up. My uncle was born gay. He absolutely hates it, but he doesn't find women attractive, only men. Why would someone choose to be different, to not be equal? The Constitution of America states that religion & state are separate, which means that you cannot create laws based off any religion. Therefore, you cannot ban gay marriage due to the bible (which states to love everyone). You have no idea what you are speaking about. You really need help. People don't choose their orientation, they are born that way. Tell me when did you decide to be heterosexual? You probably didn't have to choose, you were born with those feelings. Sad knowing you can breed... you're going to raise ignorant children #sad  (created at:2013-04-03 02:23:03)",0,other
211, :),taylorarobinson,jennijwowwmtv  ,"@blueeyes_27 Sorry to bring this up although the conversation is 4 days old, but something caught my attention. I know you aren't against gays, but your comment about you having to believe what marriage is designed for confuses me. Is marriage a ceremony for when two people are in love and committed to each other? And also, why is more than 50% of the world divorced? That doesn't seem like what marriage was designed for.  (created at:2013-04-03 02:27:22)",0,other
